,Plv max,Plv min,Prv max,Prv min,Qpo max,Qpo min,Qao max,Qao min,Psvn max,Psvn min,Pvn max,Pvn min
1123,123.02537476602407,6.48851272675036,44.754593758294,7.288906619513069,955.1708160920326,-0.0,806.1756802114826,-0.0,16.97071548106116,16.51916533798363,12.24847241172775,10.903114165218946
1124,123.68909976858619,6.232370356342066,45.01555147157509,7.326216613849796,1071.2067680797666,-0.0,810.218301897939,-0.0,17.08201447946383,16.626417786705602,12.358731302064264,10.84126946874805
1125,114.40493948390444,8.58256331505628,44.077001145643834,7.047858759804434,883.9877127693145,-0.0,775.4129640566023,-0.0,15.999130236819823,15.584983568432708,13.995526372683262,12.48472623215331
1126,121.79872913549099,7.236665847309527,44.62511658844773,7.2506183486612565,963.627812633289,-0.0,801.3150619749352,-0.0,16.82213265333059,16.37594765309804,12.486446780841739,11.149706762011306
1127,110.98600415092618,8.65270709611799,44.190266958780946,6.98358722874491,958.20763225654,-0.0,765.8049565945392,-0.0,15.666011874873453,15.266603566488742,14.698865284267239,13.283542835012247
1128,123.58111289761888,6.721454130296201,45.06254376070745,7.3217526639243555,1077.8456192374201,-0.0,809.2557073639366,-0.0,17.050630599540227,16.596713826202564,12.591429699786794,10.97390865042394
1129,0.365075845,-14.363434631681876,0.0,-10.499998578957628,250.61934581395684,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1130,119.70600799271826,7.24342756292244,44.34747197379541,7.191172627731501,1055.9674425295696,-0.0,794.1044275191355,-0.0,16.606704285240912,16.167841906993445,12.495074551994191,11.30593579564728
1131,117.99282066066003,6.8285921134913465,44.995613987133694,7.2035226220583075,1026.0841074193697,-0.0,793.4203562017308,-0.0,16.504691287816932,16.072875367767146,13.687712279040596,12.111237795888927
1132,117.76416317516451,7.546257191144167,44.381518641040365,7.151716598420173,941.3831599368068,-0.0,788.726987032462,-0.0,16.41176577509455,15.981611372735966,13.016040799832114,11.77281921871296
1133,115.56530305247325,7.881425542620812,44.37389148283522,7.095757470960684,1032.8810569035404,-0.0,780.5253811888729,-0.0,16.15009762145879,15.7302369459525,13.840115509727225,12.347445257945248
1134,115.47899493323662,7.762847114682105,44.584339260601176,7.106381738586581,916.6080802034666,-0.0,781.30949935395,-0.0,16.14957938928138,15.730921067487138,14.036749736913674,12.599167185390225
1135,121.71605866879773,6.819510250241288,44.87216239095191,7.2649386043359865,1073.9265459979385,-0.0,802.0630657388062,-0.0,16.829026825284373,16.383243547166348,12.821785093736693,11.336477994333098
1136,118.7176730021498,7.451218497355521,45.1431886148499,7.223026081144959,963.6697131716943,-0.0,795.5862947459634,-0.0,16.563947044503912,16.13024089326492,13.655092058385343,12.209976243877964
1137,121.25179707229094,7.160998458835532,44.363541699288604,7.217970840670664,1032.5648279948605,-0.0,797.6036770763304,-0.0,16.732051348150947,16.28830081576907,12.46095213854286,11.102459626743375
1138,123.70806741644017,6.581227770937103,45.20280715510444,7.335577775362735,1015.2090844365264,-0.0,810.9147213753546,-0.0,17.083176333835873,16.6284221876213,12.510567792852424,11.09510530865419
1139,118.02057588811431,7.306195301686675,44.86159265523323,7.182661760904202,945.6659622650748,-0.0,790.862109075415,-0.0,16.44231234610191,16.01257526701077,13.673849443546375,12.21025513260309
1140,124.77526604855568,6.074981370104953,45.47016595918582,7.382836813140098,1128.405926180842,-0.0,816.3617223900002,-0.0,17.240179050198325,16.779794394391438,12.639314945809968,10.918311036806132
1141,121.17788276435188,6.900978150717188,45.047546268765906,7.275662450992616,1062.9282966165852,-0.0,803.2182954101418,-0.0,16.835164371856866,16.389453308168733,12.914848768597963,11.448003948304859
1142,115.05924313583907,7.586061696266672,44.69966754694643,7.110849732884955,988.3504140176359,-0.0,781.5963807178389,-0.0,16.141080767556634,15.723360913563559,14.171530444069967,12.715823755676821
1143,111.6302657906223,8.50063693754169,43.77299018094621,6.959587158185424,837.2414703004919,-0.0,764.1738804574077,-0.0,15.658269006245586,15.257273278254324,14.195176632890979,12.943240126681953
1144,0.7724665249999998,-9.452314491204856,0.0,-10.499998578957628,364.4933237457577,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
1145,123.33036483977392,6.817249242334582,45.02417229721316,7.317305227373336,1104.2028474906047,-0.0,808.9638093834444,-0.0,17.038862661428507,16.585080961524795,12.442282184397984,10.991023108284029
1146,118.30835953471376,7.83393738842721,44.38903794674127,7.155218665575019,950.3558206085002,-0.0,788.9177676461735,-0.0,16.4290215812772,15.99774170616389,13.046134947512588,11.810413391691485
1147,114.44047563373331,7.828475472556578,44.67752141561181,7.0995032980437855,934.0906580989456,-0.0,780.3463008226591,-0.0,16.092308737030887,15.677256396246678,14.144379647836823,12.80001642255716
1148,123.31871748570468,6.5369397742609685,45.075081273172586,7.321044303677161,1046.3648705052308,-0.0,809.399992022683,-0.0,17.04466083881603,16.59072546123705,12.41862310996842,11.042526105204677
1149,119.778725907031,6.966567519776789,44.81645177261686,7.222589512320382,1037.5809371053392,-0.0,796.4917458751672,-0.0,16.640680127205215,16.202193081934634,13.219819433579133,11.65094312339792
1150,117.9000512089252,7.176697461007264,45.20264820337653,7.213989020570489,1020.4608212974802,-0.0,794.0247804454384,-0.0,16.50456472975312,16.073433031187932,13.939436580918972,12.352771486668953
1151,114.07538183585207,8.356651964945083,43.95934812216405,7.03070774615736,988.3224859710082,-0.0,773.3472098831936,-0.0,15.948324425844099,15.53526559976072,14.0420804419337,12.49264762956111
1152,116.6260888121815,7.401094644007059,44.52967200581857,7.141492201616987,1067.9000733611883,-0.0,786.7150613971573,-0.0,16.32604690346255,15.900031435812629,13.401869460691247,12.092316512118007
1153,113.17123852042175,8.58127523017656,44.18722799918514,7.031818483286054,997.4028246268241,-0.0,772.7510265226368,-0.0,15.895850296478185,15.486432493505601,14.09863610951536,12.812067519999456
1154,125.39867984860958,6.183721772160561,45.55622161820976,7.407595099926559,1134.8105112738422,-0.0,819.8572970607587,-0.0,17.337506498362522,16.873362925160183,12.28158924403892,10.828753926390869
1155,111.23433268156411,8.621760268781221,43.64901196721114,6.946573889059638,906.8980938127305,-0.0,763.0005501901113,-0.0,15.62755506984497,15.227334035149243,14.45065805072361,12.892142256450489
1156,117.93188501672925,7.007661131930023,44.6411707532556,7.174614009254885,991.0325279779117,-0.0,790.860493667375,-0.0,16.45601097431693,16.02490747519147,13.216910469972154,11.928175369477133
1157,122.29622547301052,6.787340468327763,45.35619300192663,7.317159443132071,982.7664667113517,-0.0,807.822186822161,-0.0,16.957472526793524,16.508287641829128,13.032726364983304,11.500459426221454
1158,121.40926362636935,7.016724921316066,44.336489107341656,7.217240873969014,1032.7170145415637,-0.0,797.3030992487859,-0.0,16.733314658686222,16.28974068480184,12.40549473721516,11.02094547371491
1159,120.1417248388675,7.454919095594548,44.84373716064705,7.2315625925935985,1077.0037779135487,-0.0,797.7022798117923,-0.0,16.677986966982566,16.237960798043105,13.077456684484009,11.659880007379003
1160,110.3212703865893,8.679480950699897,43.97849176537632,6.94854388415664,921.9206498982827,-0.0,761.6114747197619,-0.0,15.554068451117946,15.158133139134971,14.780841300890323,13.328779490352973
1161,118.58224204228618,7.228673630196119,45.076248415399974,7.220082413642825,950.0420877800921,-0.0,795.52125481175,-0.0,16.564320836411827,16.130460519590564,13.55730166868812,12.0964800500465
1162,123.67226332840498,6.809537303648003,45.00223542923491,7.324699583124092,956.1364096956851,-0.0,810.3809406589229,-0.0,17.07944915907054,16.624214706489138,12.146341608210122,10.900278247863156
1163,122.35622225502641,6.740529980013495,44.55158551113732,7.256120629445463,947.2436450738203,-0.0,802.1200684184194,-0.0,16.864189995024105,16.41640078567703,12.263273397881871,10.927265065895758
1164,114.56127642841345,7.8085547288084936,44.59952372719563,7.099800113024186,1078.4514217155822,-0.0,780.5320161382167,-0.0,16.111482633260483,15.695133538033641,14.116269189263454,12.621824451878284
1165,124.87606129737325,6.491355500210359,45.046906311538706,7.355379257204556,1057.8892408885463,-0.0,814.3254710568315,-0.0,17.213639676460147,16.753009408512614,11.926841840024336,10.628980461366952
1166,120.79399327188753,7.127213637570449,44.400787678461874,7.2099246204786755,992.419885136959,-0.0,796.1635246628279,-0.0,16.682718802529806,16.24134840400338,12.583078530211656,11.186239359408857
1167,119.01454000455125,7.102570287191775,44.926049851273795,7.218571010472962,973.5662854518066,-0.0,795.8760412862807,-0.0,16.59432427706884,16.15838694452971,13.289756452828058,11.887291102024365
